Rcd_DT,CIF_ID,CIF_NM,CIF_NM1,CIF_NM2,MaritalSts,Gender,Citizen,State,Region,Race,NOB,HomeOwn,HomePost,_HomeAddr1,_HomeAddr2,_HomeAddr3,EmpPost,MailPost,Occupation,PayslipTyp,Academic,Emp_NM,SelftEmp_FG,Felda_FG,JoinIncome_FG,RecvPromo_FG,N_Age,N_YrStay,N_YrJob,B_NetIncome,B_GrossIncome,B_AnnualIncome,EmpSts
2026-09-02,73993471,Lau Wan Ting,Lau,Wan Ting,MARRIED,F,MALAYSIAN,Selangor,Central,Chinese,Transportation,MORTGAGE,46584,"No 106, Jalan Kenanga 10",Taman Sri Gombak,"Klang, Selangor",45495,46584,IT Executive,1,SPM,Grab Malaysia,N,N,Y,N,58,7,0,11942.92,15440.68,185288.16,1
2026-09-02,77491435,Firdaus Ahmad,Firdaus,Ahmad,MARRIED,M,MALAYSIAN,Perak,Northern,Malay,Construction,MORTGAGE,35238,"No 2, Jalan Delima 14",Taman Bandar Baru,"Teluk Intan, Perak",31413,35238,Sales Executive,2,SPM,Astro Malaysia,N,N,Y,Y,22,3,3,24280.67,31279.63,375355.56,1
2026-09-02,81286543,Azman Nabil,Azman,Nabil,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Food & Beverage,RENTING,45030,"No 177, Jalan Ria 7",Taman Seri Kembangan,"Shah Alam, Selangor",45543,45030,Police Officer,1,SPM,Proton Holdings,N,Y,N,N,35,1,10,2203.83,2653.17,31838.04,2
2026-09-02,31130263,Rohana Ahmad,Rohana,Ahmad,SINGLE,F,MALAYSIAN,Sabah,East Malaysia,Malay,Transportation,MORTGAGE,88860,"No 315, Jalan Permai 13",Taman Desa Jaya,"Tawau, Sabah",90608,88860,Chef,1,Master Degree,Top Glove Corporation,N,N,Y,N,50,31,10,8224.17,10197.46,122369.52,5
2026-09-02,17634247,Aishah Iskandar,Aishah,Iskandar,MARRIED,F,MALAYSIAN,Sarawak,East Malaysia,Malay,Government,OWNED,96859,"No 189, Jalan Harmoni 1",Taman Puchong Perdana,"Sibu, Sarawak",98064,96859,Factory Worker,3,SPM,Astro Malaysia,N,N,Y,N,26,8,1,19011.75,22755.66,273067.92,5
2026-09-02,78159587,Saravanan Karuppiah,Saravanan,Karuppiah,SINGLE,M,MALAYSIAN,Sarawak,East Malaysia,Indian,Healthcare,OWNED,95707,"No 124, Jalan Bahagia 1",Taman Taman Sri Muda,"Kuching, Sarawak",93597,95707,Manager,1,Certificate,Dell Malaysia,N,N,N,N,47,29,5,5550.71,6488.9,77866.8,4
2026-09-02,20752378,Selvi Sinnasamy,Selvi,Sinnasamy,SINGLE,F,MALAYSIAN,Johor,Southern,Indian,Oil & Gas,MORTGAGE,83745,"No 171, Jalan Suria 16",Taman Setia Alam,"Johor Bahru, Johor",79833,83745,Manager,2,STPM,Top Glove Corporation,N,N,N,N,60,12,22,7138.55,8309.96,99719.52,1
2026-09-02,34941004,Kohila Subramaniam,Kohila,Subramaniam,SINGLE,F,MALAYSIAN,Johor,Southern,Indian,Retail Trade,FAMILY OWNED,82383,"No 209, Jalan Anggerik 2",Taman Taman Melawati,"Johor Bahru, Johor",79753,82383,Engineer,5,Certificate,Petronas,N,N,N,Y,57,26,38,2328.83,3064.68,36776.16,5
2026-09-02,19196777,Teoh Chun Kit,Teoh,Chun Kit,MARRIED,M,MALAYSIAN,Sabah,East Malaysia,Chinese,Construction,RENTING,89976,"No 23, Jalan Permai 4",Taman Sri Gombak,"Kota Kinabalu, Sabah",91220,89976,Teacher,2,Diploma,Malayan Banking Berhad,N,N,Y,N,26,0,6,2703.5,3234.02,38808.24,4
2026-09-02,89864260,Siti Aishah Kamarul,Siti Aishah,Kamarul,DIVORCED,F,MALAYSIAN,Terengganu,East Coast,Others,Manufacturing,FAMILY OWNED,22301,"No 167, Jalan Ria 18",Taman Taman Sri Muda,"Kuala Terengganu, Terengganu",22282,22301,Manager,3,SPM,Government of Malaysia,N,Y,N,Y,61,3,40,17695.62,21827.5,261930.0,5
2026-09-02,19121552,Hana Razak,Hana,Razak,MARRIED,F,MALAYSIAN,Melaka,Southern,Malay,Transportation,RENTING,75319,"No 236, Jalan Damai 11",Taman Taman Melawati,"Alor Gajah, Melaka",76098,75319,IT Executive,2,SPM,Intel Malaysia,N,N,N,N,45,19,15,20787.69,24973.39,299680.68,4
2026-09-02,41568532,Dinesh Perumal,Dinesh,Perumal,MARRIED,M,MALAYSIAN,Selangor,Central,Indian,Hospitality,RENTING,64665,"No 309, Jalan Merdeka 20",Taman Setia Alam,"Petaling Jaya, Selangor",65859,64665,Clerk,1,SPM,DiGi Telecommunications,N,N,N,N,64,27,2,23736.88,29554.61,354655.32,4
2026-09-02,64193837,Nadia Syafiq,Nadia,Syafiq,MARRIED,F,MALAYSIAN,Kuala Lumpur,Central,Malay,Hospitality,RENTING,52419,"No 325, Jalan Teratai 16",Taman Seri Kembangan,"Cheras, Kuala Lumpur",57883,52419,Lecturer,2,Primary,Grab Malaysia,N,N,Y,Y,51,33,8,6187.25,7335.62,88027.44,4
2026-09-02,26090908,Firdaus Hafiz,Firdaus,Hafiz,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Healthcare,OWNED,45661,"No 78, Jalan Anggerik 10",Taman Damansara Utama,"Shah Alam, Selangor",48511,45661,Technician,2,Diploma,Intel Malaysia,N,N,Y,N,51,15,18,18464.04,24695.73,296348.76,3
2026-09-02,86460539,Khoo Kok Leong,Khoo,Kok Leong,MARRIED,M,MALAYSIAN,Kuala Lumpur,Central,Chinese,Transportation,OWNED,58846,"No 73, Jalan Wawasan 17",Taman Sentosa,"Kuala Lumpur, Kuala Lumpur",55849,58846,Army Personnel,3,STPM,AEON Co (M) Bhd,N,N,Y,Y,26,2,4,23162.16,29980.65,359767.8,5
2026-09-02,43046464,Khairul Rosli,Khairul,Rosli,MARRIED,M,MALAYSIAN,Johor,Southern,Malay,Telecommunications,RENTING,79154,"No 120, Jalan Utama 11",Taman Sri Melati,"Muar, Johor",79868,79154,Civil Servant,1,STPM,Proton Holdings,N,Y,N,Y,35,2,7,7164.73,9626.1,115513.2,2
2026-09-02,87701200,Lim Yee Ling,Lim,Yee Ling,DIVORCED,M,MALAYSIAN,Kedah,Northern,Chinese,Healthcare,FAMILY OWNED,06586,"No 98, Jalan Kenanga 6",Taman Setia Alam,"Sungai Petani, Kedah",08147,06586,Manager,2,STPM,AirAsia Berhad,N,Y,N,Y,58,34,40,24678.72,31189.37,374272.44,2
2026-09-02,89795010,Fauzi Faizal,Fauzi,Faizal,SINGLE,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Financial Services,FAMILY OWNED,51477,"No 188, Jalan Nuri 6",Taman Bandar Sunway,"Cheras, Kuala Lumpur",54071,51477,Manager,2,Diploma,Government of Malaysia,N,N,Y,N,28,10,1,9032.36,10660.64,127927.68,3
2026-09-02,15334035,Chong Guan Eng,Chong,Guan Eng,MARRIED,F,MALAYSIAN,Johor,Southern,Chinese,Wholesale,MORTGAGE,80366,"No 266, Jalan Utama 6",Taman Sri Rampai,"Kluang, Johor",80051,80366,Sales Executive,2,SPM,DiGi Telecommunications,N,N,Y,Y,58,11,38,19551.51,24610.19,295322.28,4
2026-09-02,93131979,Ravi Chandran,Ravi,Chandran,SINGLE,M,MALAYSIAN,Kuala Lumpur,Central,Indian,Healthcare,FAMILY OWNED,59977,"No 41, Jalan Delima 10",Taman Sri Melati,"Setapak, Kuala Lumpur",50518,59977,Contractor,3,SPM,Self Employed,Y,N,N,Y,63,27,5,17138.08,21493.69,257924.28,5
2026-09-02,21003626,Noraini Rosli,Noraini,Rosli,MARRIED,F,MALAYSIAN,Kuala Lumpur,Central,Malay,Agriculture,FAMILY OWNED,55566,"No 191, Jalan Nuri 7",Taman Sri Rampai,"Cheras, Kuala Lumpur",57605,55566,Administrator,2,Bachelor Degree,Public Bank Berhad,N,N,N,Y,28,9,6,5397.26,7197.21,86366.52,4
2026-09-02,66267415,Lee Siew Ling,Lee,Siew Ling,MARRIED,F,MALAYSIAN,Negeri Sembilan,Southern,Chinese,Plantation,RENTING,73643,"No 140, Jalan Perdana 16",Taman Desa Jaya,"Port Dickson, Negeri Sembilan",70174,73643,Manager,1,Diploma,Government of Malaysia,N,Y,N,N,45,24,3,21189.55,27512.42,330149.04,4
2026-09-02,98231132,Balqis Amir,Balqis,Amir,SINGLE,F,MALAYSIAN,Selangor,Central,Malay,Agriculture,FAMILY OWNED,65678,"No 286, Jalan Nuri 2",Taman Desa Jaya,"Kajang, Selangor",66438,65678,Teacher,3,Master Degree,Proton Holdings,N,Y,Y,Y,24,5,5,23069.43,28945.02,347340.24,3
2026-09-02,88339168,Tan Pei Shan,Tan,Pei Shan,DIVORCED,M,MALAYSIAN,Labuan,East Malaysia,Chinese,Oil & Gas,OWNED,87777,"No 242, Jalan Nuri 14",Taman Bandar Baru,"Labuan, Labuan",87731,87777,Teacher,5,Master Degree,Intel Malaysia,N,N,N,N,53,21,17,19033.74,22594.25,271131.0,4
2026-09-02,85863473,Mohd Faizal Hakim,Mohd Faizal,Hakim,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Plantation,RENTING,44195,"No 203, Jalan Mawar 2",Taman Damansara Utama,"Shah Alam, Selangor",63324,44195,Administrator,2,STPM,Public Bank Berhad,N,N,N,Y,33,1,2,11430.91,15011.29,180135.48,5
2026-09-02,80166708,Nurul Ain Abdul Rahman,Nurul Ain,Abdul Rahman,SINGLE,F,MALAYSIAN,Negeri Sembilan,Southern,Malay,Real Estate,OWNED,72955,"No 28, Jalan Harmoni 17",Taman Bukit Indah,"Bahau, Negeri Sembilan",70028,72955,Businessman,1,No Formal Education,Self Employed,Y,N,N,N,60,22,1,6000.14,7279.33,87351.96,3
2026-09-02,52462441,Sim Mei Ling,Sim,Mei Ling,SINGLE,F,MALAYSIAN,Johor,Southern,Chinese,Transportation,MORTGAGE,84254,"No 99, Jalan Permai 6",Taman Sentosa,"Kluang, Johor",81602,84254,Army Personnel,3,SPM,Public Bank Berhad,N,Y,Y,N,33,0,13,12066.66,15123.08,181476.96,4
2026-09-02,44999379,Faizal Amir,Faizal,Amir,SINGLE,M,MALAYSIAN,Kedah,Northern,Malay,Government,MORTGAGE,09675,"No 226, Jalan Melati 16",Taman Sentosa,"Langkawi, Kedah",09974,09675,Businessman,2,SPM,Self Employed,Y,N,Y,N,32,2,12,3232.23,4106.3,49275.6,1
2026-09-02,37415205,Halim Ahmad,Halim,Ahmad,MARRIED,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Government,OWNED,50699,"No 29, Jalan Ria 17",Taman Damansara Utama,"Bangsar, Kuala Lumpur",54231,50699,Sales Executive,1,Diploma,Intel Malaysia,N,Y,Y,Y,58,35,7,21495.94,27133.46,325601.52,2
2026-09-02,99889098,Zaharah Nabil,Zaharah,Nabil,SINGLE,F,MALAYSIAN,Selangor,Central,Malay,Professional Services,RENTING,41160,"No 313, Jalan Utama 8",Taman Sentosa,"Petaling Jaya, Selangor",47412,41160,Driver,1,STPM,Public Bank Berhad,N,N,N,N,42,6,23,23905.06,28366.25,340395.0,1
2026-09-02,52169044,Alia Ridwan,Alia,Ridwan,MARRIED,F,MALAYSIAN,Selangor,Central,Malay,Professional Services,FAMILY OWNED,68479,"No 322, Jalan Harmoni 18",Taman Kota Damansara,"Klang, Selangor",47780,68479,Driver,2,SPM,Self Employed,N,N,Y,Y,21,3,2,9938.34,11972.13,143665.56,3
2026-09-02,42035886,Faizal Razak,Faizal,Razak,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Agriculture,OWNED,67533,"No 3, Jalan Perdana 4",Taman Desa Jaya,"Subang Jaya, Selangor",42322,67533,Lecturer,5,SPM,DiGi Telecommunications,N,Y,Y,Y,38,17,7,10224.8,13702.5,164430.0,1
2026-09-02,45650176,Aminah Ahmad,Aminah,Ahmad,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Food & Beverage,FAMILY OWNED,81164,"No 157, Jalan Cempaka 3",Taman Bandar Sunway,"Muar, Johor",82322,81164,Self-Employed,5,Bachelor Degree,Self Employed,Y,N,Y,N,34,10,16,2340.24,3036.45,36437.4,5
2026-09-02,63121477,Maziah Faizal,Maziah,Faizal,MARRIED,F,MALAYSIAN,Pulau Pinang,Northern,Malay,Plantation,OWNED,10174,"No 179, Jalan Murni 4",Taman Damansara Utama,"Bukit Mertajam, Pulau Pinang",12167,10174,Accountant,5,SPM,MISC Berhad,N,N,Y,N,26,7,6,19396.75,22547.49,270569.88,5
2026-09-02,27566185,Chong Kah Wai,Chong,Kah Wai,SINGLE,F,MALAYSIAN,Kuala Lumpur,Central,Chinese,Hospitality,RENTING,50233,"No 101, Jalan Setia 6",Taman Seri Kembangan,"Cheras, Kuala Lumpur",58528,50233,Teacher,1,STPM,DiGi Telecommunications,N,N,Y,Y,23,3,1,4492.59,5825.7,69908.4,2
2026-09-02,96637649,Khairul Rosli,Khairul,Rosli,MARRIED,M,MALAYSIAN,Negeri Sembilan,Southern,Others,Government,RENTING,72146,"No 123, Jalan Murni 17",Taman Taman Sri Muda,"Seremban, Negeri Sembilan",71942,72146,Clerk,5,Bachelor Degree,Grab Malaysia,N,Y,N,Y,33,8,15,1864.53,2188.28,26259.36,1
2026-09-02,50264926,Abdul Rahman Abdul Rahman,Abdul Rahman,Abdul Rahman,MARRIED,M,MALAYSIAN,Terengganu,East Coast,Malay,Education,OWNED,22125,"No 311, Jalan Melati 16",Taman Kota Damansara,"Dungun, Terengganu",23421,22125,Supervisor,2,Diploma,AirAsia Berhad,N,N,N,Y,53,0,21,11177.91,14202.74,170432.88,1
2026-09-02,71367643,Zulkifli Abdul Rahman,Zulkifli,Abdul Rahman,SINGLE,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Construction,RENTING,56089,"No 278, Jalan Wawasan 10",Taman Taman Sri Muda,"Cheras, Kuala Lumpur",56131,56089,Nurse,1,Diploma,Government of Malaysia,N,N,N,N,33,12,2,13140.16,16625.31,199503.72,1
2026-09-02,52436584,Ainun Ahmad,Ainun,Ahmad,MARRIED,F,MALAYSIAN,Melaka,Southern,Malay,Hospitality,MORTGAGE,76621,"No 72, Jalan Kenanga 13",Taman Bandar Baru,"Melaka, Melaka",78547,76621,Manager,2,Diploma,Public Bank Berhad,N,N,N,Y,58,5,12,7362.57,8540.8,102489.6,2
2026-09-02,19736572,Faizal Ahmad,Faizal,Ahmad,MARRIED,M,MALAYSIAN,Melaka,Southern,Malay,Financial Services,OWNED,76186,"No 336, Jalan Wawasan 2",Taman Bukit Indah,"Jasin, Melaka",77526,76186,Chef,5,Diploma,Gamuda Berhad,N,N,Y,Y,39,11,4,14806.98,19556.28,234675.36,4
2026-09-02,11250299,Amir Razak,Amir,Razak,MARRIED,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Construction,RENTING,57483,"No 331, Jalan Kenanga 11",Taman Bandar Sunway,"Bangsar, Kuala Lumpur",59007,57483,Businessman,1,Bachelor Degree,Self Employed,Y,Y,Y,N,34,1,8,7913.75,10075.45,120905.4,2
2026-09-02,71510041,Muhammad Ahmad,Muhammad,Ahmad,SINGLE,M,MALAYSIAN,Perak,Northern,Malay,Wholesale,RENTING,33665,"No 7, Jalan Seroja 18",Taman Sentosa,"Taiping, Perak",33785,33665,IT Executive,5,Master Degree,MISC Berhad,N,Y,N,N,44,22,6,6521.6,7786.48,93437.76,5
2026-09-02,93370583,Khoo Li Wei,Khoo,Li Wei,MARRIED,F,MALAYSIAN,Kelantan,East Coast,Chinese,Government,MORTGAGE,18939,"No 321, Jalan Permai 15",Taman Sri Rampai,"Tumpat, Kelantan",16411,18939,Factory Worker,5,Bachelor Degree,Proton Holdings,N,N,N,Y,54,34,10,9004.6,12053.65,144643.8,5
2026-09-02,85563727,Hasnah Syafiq,Hasnah,Syafiq,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Government,OWNED,81975,"No 162, Jalan Teratai 16",Taman Sri Gombak,"Batu Pahat, Johor",85621,81975,Supervisor,1,Bachelor Degree,Government of Malaysia,N,N,N,Y,40,13,17,17029.4,20419.54,245034.48,4
2026-09-02,23419256,Khoo Chee Keong,Khoo,Chee Keong,SINGLE,F,MALAYSIAN,Johor,Southern,Chinese,Retail Trade,FAMILY OWNED,86793,"No 263, Jalan Perdana 1",Taman Taman Universiti,"Johor Bahru, Johor",79396,86793,Police Officer,3,SPM,Tenaga Nasional Berhad,N,N,N,Y,36,16,1,19771.17,26383.97,316607.64,4
2026-09-02,19832887,Prakash Rajoo,Prakash,Rajoo,MARRIED,M,MALAYSIAN,Johor,Southern,Indian,Manufacturing,MORTGAGE,82030,"No 277, Jalan Seroja 12",Taman Bandar Sunway,"Segamat, Johor",86620,82030,Chef,2,Bachelor Degree,Top Glove Corporation,N,N,N,N,60,12,14,21534.7,27640.95,331691.4,2
2026-09-02,82160068,Zaleha Rosli,Zaleha,Rosli,SINGLE,F,MALAYSIAN,Kuala Lumpur,Central,Malay,Agriculture,RENTING,54388,"No 109, Jalan Teratai 14",Taman Kota Damansara,"Bangsar, Kuala Lumpur",50019,54388,Lecturer,5,Master Degree,Shopee Malaysia,N,N,N,Y,65,7,15,15984.77,21368.24,256418.88,1
2026-09-02,38609087,Balqis Razak,Balqis,Razak,MARRIED,F,MALAYSIAN,Melaka,Southern,Malay,Plantation,MORTGAGE,75261,"No 20, Jalan Harmoni 15",Taman Damansara Utama,"Alor Gajah, Melaka",76618,75261,Self-Employed,1,SPM,Self Employed,Y,N,N,N,55,34,16,6453.34,8011.84,96142.08,3
2026-09-02,77898694,Danial Ahmad,Danial,Ahmad,MARRIED,M,MALAYSIAN,Johor,Southern,Malay,Agriculture,OWNED,80371,"No 198, Jalan Harmoni 12",Taman Puchong Perdana,"Johor Bahru, Johor",86289,80371,Army Personnel,3,Master Degree,IOI Corporation,N,N,Y,Y,47,27,20,13639.18,16718.22,200618.64,1
2026-09-02,45594597,Razak Zaki,Razak,Zaki,MARRIED,M,MALAYSIAN,Johor,Southern,Malay,Agriculture,MORTGAGE,82436,"No 150, Jalan Murni 17",Taman Seri Kembangan,"Muar, Johor",81409,82436,Technician,2,Diploma,Top Glove Corporation,N,N,N,Y,39,7,2,14895.68,18253.52,219042.24,2
2026-09-02,27778019,Amir Razak,Amir,Razak,SINGLE,M,MALAYSIAN,Selangor,Central,Malay,Construction,OWNED,64739,"No 142, Jalan Melati 1",Taman Seri Kembangan,"Subang Jaya, Selangor",65608,64739,Factory Worker,5,Diploma,Public Bank Berhad,N,N,Y,Y,27,2,8,2127.12,2856.59,34279.08,5
2026-09-02,56843172,Haikal Faizal,Haikal,Faizal,SINGLE,M,MALAYSIAN,Sabah,East Malaysia,Malay,Construction,MORTGAGE,88810,"No 2, Jalan Wawasan 5",Taman Sri Gombak,"Lahad Datu, Sabah",89826,88810,Engineer,2,Diploma,Grab Malaysia,N,N,Y,N,50,32,1,21506.25,25552.64,306631.68,5
2026-09-02,19233013,Yap Boon Hong,Yap,Boon Hong,SINGLE,F,MALAYSIAN,Johor,Southern,Chinese,Telecommunications,RENTING,81749,"No 198, Jalan Suria 20",Taman Sri Melati,"Muar, Johor",79414,81749,Security Guard,2,Bachelor Degree,Grab Malaysia,N,N,N,Y,53,16,7,5938.13,7503.27,90039.24,5
2026-09-02,42787299,Rozita Syafiq,Rozita,Syafiq,SINGLE,F,MALAYSIAN,Johor,Southern,Malay,Professional Services,MORTGAGE,84031,"No 196, Jalan Utama 11",Taman Bukit Indah,"Kluang, Johor",82067,84031,Doctor,2,Diploma,Top Glove Corporation,N,Y,Y,N,62,6,23,16327.79,20551.11,246613.32,1
2026-09-02,59597086,Ridwan Iskandar,Ridwan,Iskandar,SINGLE,M,MALAYSIAN,Sarawak,East Malaysia,Others,Healthcare,RENTING,98378,"No 248, Jalan Murni 1",Taman Sri Melati,"Kuching, Sarawak",94245,98378,Army Personnel,3,Bachelor Degree,Government of Malaysia,N,N,Y,N,54,17,19,15313.38,18885.16,226621.92,4
2026-09-02,48250360,Syafiqah Amir,Syafiqah,Amir,SINGLE,F,MALAYSIAN,Sarawak,East Malaysia,Malay,Plantation,OWNED,93509,"No 87, Jalan Mawar 14",Taman Bandar Baru,"Kuching, Sarawak",94598,93509,Civil Servant,3,SPM,Dell Malaysia,N,Y,N,Y,64,21,6,16465.81,20441.54,245298.48,1
2026-09-02,31172421,Suraya Faizal,Suraya,Faizal,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Transportation,RENTING,85558,"No 202, Jalan Perdana 9",Taman Setia Alam,"Kluang, Johor",85374,85558,Manager,2,SPM,Public Bank Berhad,N,N,Y,Y,40,16,11,19008.57,21889.72,262676.64,3
2026-09-02,68812137,Halim Danial,Halim,Danial,MARRIED,M,MALAYSIAN,Sarawak,East Malaysia,Malay,Retail Trade,OWNED,97910,"No 198, Jalan Mawar 1",Taman Sri Rampai,"Sibu, Sarawak",94706,97910,Lecturer,2,STPM,Malayan Banking Berhad,N,N,Y,Y,30,3,11,16467.82,21172.87,254074.44,2
2026-09-02,82909480,Yap Siew Ling,Yap,Siew Ling,MARRIED,F,MALAYSIAN,Pulau Pinang,Northern,Chinese,Plantation,MORTGAGE,14531,"No 285, Jalan Setia 2",Taman Sri Rampai,"Bayan Lepas, Pulau Pinang",13947,14531,Self-Employed,2,SPM,Self Employed,Y,Y,N,N,48,19,16,6371.17,7845.12,94141.44,2
2026-09-02,50603163,Haikal Khairul,Haikal,Khairul,SINGLE,M,MALAYSIAN,Sarawak,East Malaysia,Malay,Plantation,OWNED,95417,"No 265, Jalan Kenanga 18",Taman Setia Alam,"Kuching, Sarawak",93758,95417,Police Officer,5,STPM,Nestle (M) Berhad,N,N,Y,N,50,3,11,17290.93,23098.22,277178.64,2
2026-09-02,92097999,Yeoh Li Wei,Yeoh,Li Wei,SINGLE,M,MALAYSIAN,Selangor,Central,Chinese,Telecommunications,MORTGAGE,68232,"No 130, Jalan Perdana 2",Taman Taman Melawati,"Kajang, Selangor",42671,68232,Nurse,2,SPM,Shopee Malaysia,N,N,Y,N,30,0,8,21014.16,24701.1,296413.2,1
2026-09-02,97775215,Ainun Ismail,Ainun,Ismail,DIVORCED,F,MALAYSIAN,Pulau Pinang,Northern,Malay,Food & Beverage,RENTING,10105,"No 236, Jalan Nuri 17",Taman Damansara Utama,"Bayan Lepas, Pulau Pinang",10770,10105,Teacher,1,SPM,Malayan Banking Berhad,N,Y,N,N,53,34,0,21004.14,26354.5,316254.0,5
2026-09-02,80993218,Yap Guan Eng,Yap,Guan Eng,SINGLE,F,MALAYSIAN,Pahang,East Coast,Chinese,Construction,MORTGAGE,27003,"No 125, Jalan Setia 2",Taman Bukit Indah,"Raub, Pahang",27300,27003,Supervisor,5,SPM,Petronas,N,N,Y,Y,59,26,19,15031.69,18255.56,219066.72,5
2026-09-02,11049999,Shahrul Muhammad,Shahrul,Muhammad,SINGLE,M,MALAYSIAN,Selangor,Central,Malay,Real Estate,RENTING,41785,"No 153, Jalan Perdana 18",Taman Puchong Perdana,"Shah Alam, Selangor",63579,41785,Sales Executive,3,Diploma,Self Employed,N,N,N,N,23,5,0,6756.57,8098.75,97185.0,5
2026-09-02,99639081,Razak Kamarul,Razak,Kamarul,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Government,RENTING,43202,"No 348, Jalan Harmoni 10",Taman Kota Damansara,"Subang Jaya, Selangor",67079,43202,Businessman,2,Bachelor Degree,Self Employed,Y,N,N,N,22,1,4,13126.52,15933.28,191199.36,1
2026-09-02,84437458,Loh Xin Yi,Loh,Xin Yi,MARRIED,F,MALAYSIAN,Negeri Sembilan,Southern,Chinese,Transportation,RENTING,70520,"No 131, Jalan Permai 3",Taman Seri Kembangan,"Bahau, Negeri Sembilan",73428,70520,Engineer,3,Bachelor Degree,Sime Darby Berhad,N,Y,Y,Y,56,34,23,10138.59,11944.87,143338.44,3
2026-09-02,50181935,Halimah Nazri,Halimah,Nazri,DIVORCED,F,MALAYSIAN,Melaka,Southern,Malay,Oil & Gas,RENTING,77963,"No 111, Jalan Seroja 4",Taman Kota Damansara,"Ayer Keroh, Melaka",78119,77963,Contractor,3,STPM,Self Employed,Y,N,N,Y,54,30,34,7575.88,9912.27,118947.24,5
2026-09-02,99038526,Alia Amir,Alia,Amir,DIVORCED,F,MALAYSIAN,Selangor,Central,Malay,Wholesale,MORTGAGE,68490,"No 210, Jalan Damai 10",Taman Sentosa,"Klang, Selangor",64605,68490,Chef,2,Bachelor Degree,Nestle (M) Berhad,N,N,N,Y,23,2,5,12093.12,14533.05,174396.6,3
2026-09-02,23903144,Gan Chee Keong,Gan,Chee Keong,MARRIED,F,MALAYSIAN,Sabah,East Malaysia,Chinese,Government,OWNED,90117,"No 147, Jalan Permai 3",Taman Sentosa,"Tawau, Sabah",91944,90117,Accountant,2,STPM,Public Bank Berhad,N,Y,Y,Y,31,10,10,7553.63,9527.12,114325.44,2
2026-09-02,28024248,Ng Wei Ming,Ng,Wei Ming,SINGLE,F,MALAYSIAN,Melaka,Southern,Chinese,Hospitality,OWNED,76059,"No 70, Jalan Cempaka 2",Taman Taman Melawati,"Alor Gajah, Melaka",75143,76059,Army Personnel,5,SPM,Proton Holdings,N,N,Y,N,43,25,0,21621.02,27017.04,324204.48,5
2026-09-02,45496015,Nabil Ismail,Nabil,Ismail,WIDOWED,M,MALAYSIAN,Selangor,Central,Malay,Real Estate,RENTING,67615,"No 230, Jalan Suria 18",Taman Seri Kembangan,"Petaling Jaya, Selangor",43756,67615,Retail Assistant,1,SPM,IOI Corporation,N,Y,Y,Y,55,33,23,24158.97,30804.92,369659.04,3
2026-09-02,25492573,Amir Kamarul,Amir,Kamarul,MARRIED,M,MALAYSIAN,Pahang,East Coast,Malay,Retail Trade,FAMILY OWNED,28776,"No 240, Jalan Teratai 3",Taman Bandar Baru,"Bentong, Pahang",28337,28776,IT Executive,5,Diploma,AirAsia Berhad,N,N,Y,N,31,3,6,4263.33,5667.04,68004.48,3
2026-09-02,24366125,Ng Yan Ping,Ng,Yan Ping,MARRIED,M,MALAYSIAN,Sarawak,East Malaysia,Chinese,Plantation,OWNED,94158,"No 20, Jalan Permai 3",Taman Bukit Beruntung,"Bintulu, Sarawak",96712,94158,Administrator,5,SPM,Government of Malaysia,N,N,Y,Y,25,7,7,8861.16,10291.69,123500.28,2
2026-09-02,84252420,Revathi Govindasamy,Revathi,Govindasamy,MARRIED,F,MALAYSIAN,Terengganu,East Coast,Indian,Retail Trade,OWNED,22917,"No 264, Jalan Setia 17",Taman Sri Rampai,"Dungun, Terengganu",20924,22917,Clerk,1,SPM,Nestle (M) Berhad,N,Y,Y,N,28,9,2,13145.37,15984.66,191815.92,5
2026-09-02,30863865,Arumugam Chandran,Arumugam,Chandran,SINGLE,M,MALAYSIAN,Selangor,Central,Indian,Professional Services,FAMILY OWNED,44467,"No 253, Jalan Cempaka 10",Taman Desa Jaya,"Klang, Selangor",44868,44467,Security Guard,2,SPM,IOI Corporation,N,N,Y,N,38,5,11,2672.38,3408.52,40902.24,4
2026-09-02,46553958,Amir Syafiq,Amir,Syafiq,SINGLE,M,MALAYSIAN,Pulau Pinang,Northern,Malay,Wholesale,RENTING,12888,"No 275, Jalan Melati 5",Taman Taman Sri Muda,"Bukit Mertajam, Pulau Pinang",13890,12888,Nurse,3,Bachelor Degree,Grab Malaysia,N,Y,N,N,57,8,13,22832.3,26994.67,323936.04,5
