Expiry_DT,FirstSpend_DT,Block_Code,Block_Date,CIC_Status,Card_Status,AKPK_Status,Card_First_Emboss_Date,Card_Emboss_Date,Card_First_Activated_Date,Card_Activated_Date,CP_CL,CP_CL_Available,CA_CL,CA_CL_Available,CP_CL_Usage,CA_CL_Usage,CIF_ID,Account_No,Account_Agree_Sts,Virtual_Card_Flag,Wallet_Tier
20281015,20260419,,0,N,Active,Y,20260314,20260314,20260328,20260328,37000.0,15744.59,12578.9,3726.17,21255.41,8852.73,42700268,1000000000000660,A,N,Platinum
20290915,20250820,,0,N,Active,Y,20250807,20250807,20250812,20250812,21000.0,20154.5,4299.61,4013.57,845.5,286.04,86778111,1000000000000661,C,N,Platinum
20300515,20251128,,0,N,Active,N,20251116,20251116,20251123,20251123,31500.0,24728.34,13469.21,7788.91,6771.66,5680.3,91211357,1000000000000662,C,N,Platinum
20290615,20260719,,0,N,Active,N,20260701,20260701,20260711,20260711,52500.0,38199.96,16629.16,3343.04,14300.04,13286.12,87851575,1000000000000663,A,N,Gold
20311215,20260821,,0,N,Dormant,Y,20260818,20260818,0,0,53000.0,50998.24,20535.36,20535.36,2001.76,0.0,39442512,1000000000000664,C,N,Platinum
20310515,20260915,,0,P,Active,Y,20260909,20260909,20260905,20260905,42000.0,27931.43,10635.44,5572.62,14068.57,5062.82,44699521,1000000000000665,A,N,Gold
20270915,20250925,,0,C,Dormant,N,20250831,20250831,0,0,29000.0,27889.59,12358.48,12358.48,1110.41,0.0,41889524,1000000000000666,C,Y,Gold
20270615,20260116,,0,N,Active,N,20251228,20251228,20260107,20260107,28500.0,18371.96,11358.89,8572.87,10128.04,2786.02,16692519,1000000000000667,C,N,Platinum
20310815,20260405,,0,C,Dormant,Y,20260320,20260320,0,0,39000.0,37506.74,15017.66,15017.66,1493.26,0.0,47306306,1000000000000668,C,Y,Gold
20281015,20260826,,0,N,Dormant,Y,20260728,20260728,0,0,31500.0,31455.15,9027.39,9027.39,44.85,0.0,84512121,1000000000000669,A,Y,Gold
20311015,20260908,C,20260412,P,Blocked,Y,20260907,20260907,0,0,35500.0,34859.02,15701.8,15701.8,640.98,0.0,62732451,1000000000000670,C,Y,Gold
20290115,20251020,T,20260511,N,Blocked,N,20251013,20251013,20251014,20251014,54000.0,32012.53,17488.16,5012.39,21987.47,12475.77,32175759,1000000000000671,N,N,Platinum
20270715,20260726,,0,C,Active,N,20260628,20260628,20260626,20260626,57500.0,43646.99,28704.67,9786.64,13853.01,18918.03,68177965,1000000000000672,A,Y,Gold
20271215,20251119,,0,P,Dormant,N,20251021,20251021,0,0,39500.0,39077.98,11261.63,11261.63,422.02,0.0,30516061,1000000000000673,C,N,Silver
20280315,20260908,T,20260517,P,Blocked,Y,20260904,20260904,0,0,36000.0,34274.38,16542.61,16542.61,1725.62,0.0,52106611,1000000000000674,C,Y,Platinum
20300115,20260623,,0,N,Active,N,20260606,20260606,20260603,20260603,42500.0,32341.31,9704.7,3314.35,10158.69,6390.35,95388938,1000000000000675,N,N,Gold
20311215,20260416,,0,C,Dormant,Y,20260408,20260408,0,0,35000.0,33467.91,15717.33,15717.33,1532.09,0.0,47856175,1000000000000676,N,Y,Platinum
20291215,20251124,,0,N,Active,N,20251017,20251017,20251103,20251103,35500.0,18321.47,15089.58,4690.15,17178.53,10399.43,17077608,1000000000000677,N,Y,Gold
20311215,20260312,,0,N,Dormant,Y,20260210,20260210,0,0,42500.0,42329.84,14007.27,14007.27,170.16,0.0,91507383,1000000000000678,A,N,Gold
20310715,20260702,,0,C,Active,N,20260626,20260626,20260630,20260630,34500.0,9186.56,9152.65,7094.56,25313.44,2058.09,62310070,1000000000000679,N,N,Platinum
20310815,20260123,,0,N,Active,N,20260108,20260108,20260117,20260117,28500.0,13598.49,13498.68,7102.91,14901.51,6395.77,66306004,1000000000000680,C,N,Gold
20300115,20251211,,0,C,Dormant,Y,20251210,20251210,0,0,25000.0,24829.14,8415.8,8415.8,170.86,0.0,28546206,1000000000000681,C,N,Silver
20290315,20260115,,0,P,Active,N,20251212,20251212,20251216,20251216,23000.0,21054.1,8340.54,4078.51,1945.9,4262.03,93037999,1000000000000682,N,N,Platinum
20271215,20260508,,0,P,Dormant,N,20260428,20260428,0,0,53000.0,51623.87,10689.44,10689.44,1376.13,0.0,67574548,1000000000000683,A,N,Gold
20300715,20260520,,0,N,Dormant,Y,20260503,20260503,0,0,34000.0,32568.83,10068.1,10068.1,1431.17,0.0,82418770,1000000000000684,C,Y,Gold
20290115,20251016,,0,N,Active,Y,20251008,20251008,20251014,20251014,29500.0,22363.37,13488.35,5079.86,7136.63,8408.49,78277135,1000000000000685,C,N,Platinum
20280815,20260820,,0,P,Active,N,20260721,20260721,20260721,20260721,30000.0,18409.42,12560.94,3083.22,11590.58,9477.72,83192493,1000000000000686,C,N,Platinum
20281015,20260223,,0,C,Dormant,Y,20260208,20260208,20260219,20260219,26500.0,25583.73,8938.74,8938.74,916.27,0.0,71868638,1000000000000687,C,Y,Platinum
20281215,20251106,,0,C,Active,Y,20251025,20251025,20251102,20251102,15000.0,10450.99,3465.88,2319.04,4549.01,1146.84,46006451,1000000000000688,A,N,Platinum
20271115,20251219,,0,N,Active,Y,20251130,20251130,20251202,20251202,29000.0,11148.34,13484.57,10712.25,17851.66,2772.32,25558733,1000000000000689,A,N,Gold
20291215,20250925,,0,N,Active,Y,20250822,20250822,20250901,20250901,34500.0,20438.51,14693.58,12268.83,14061.49,2424.75,43430688,1000000000000690,C,Y,Platinum
20290915,20260520,,0,C,Active,Y,20260501,20260501,20260513,20260513,35500.0,24753.54,7849.6,2940.42,10746.46,4909.18,76993613,1000000000000691,A,N,Platinum
20290815,20260913,,0,C,Dormant,Y,20260907,20260907,0,0,20500.0,20117.91,4235.64,4235.64,382.09,0.0,11041851,1000000000000692,A,Y,Gold
20300115,20260221,,0,P,Active,Y,20260204,20260204,20260215,20260215,20000.0,14616.17,9731.71,6394.52,5383.83,3337.19,67690164,1000000000000693,C,N,Platinum
20280415,20260303,,0,N,Active,Y,20260125,20260125,20260204,20260204,37500.0,20969.6,11440.19,3321.54,16530.4,8118.65,44376042,1000000000000694,C,N,Gold
20290715,20260626,,0,P,Active,Y,20260521,20260521,20260604,20260604,15500.0,6048.16,3583.55,2494.64,9451.84,1088.91,88606838,1000000000000695,N,N,Platinum
20300715,20251108,,0,C,Dormant,N,20251009,20251009,0,0,48500.0,46633.32,21119.62,21119.62,1866.68,0.0,99389920,1000000000000696,A,Y,Platinum
20300315,20251203,,0,C,Active,Y,20251116,20251116,20251120,20251120,53000.0,30006.5,21579.18,9670.49,22993.5,11908.69,86435527,1000000000000697,A,N,Gold
20271015,20251011,,0,N,Active,N,20250910,20250910,20250916,20250916,30500.0,16950.3,13998.8,10520.48,13549.7,3478.32,28063312,1000000000000698,C,N,Gold
20310115,20261016,,0,N,Dormant,Y,20260918,20260918,0,0,40500.0,40256.14,9967.24,9967.24,243.86,0.0,69401015,1000000000000699,C,N,Platinum
20300215,20260624,T,20260604,P,Blocked,N,20260608,20260608,0,0,15500.0,15151.67,5782.28,5782.28,348.33,0.0,20180118,1000000000000700,C,Y,Basic
20280415,20260725,,0,P,Dormant,Y,20260713,20260713,0,0,41500.0,40738.03,13679.6,13679.6,761.97,0.0,16889727,1000000000000701,N,Y,Gold
20310615,20260517,,0,P,Active,Y,20260419,20260419,20260420,20260420,19000.0,12130.0,5976.88,3732.61,6870.0,2244.27,98399595,1000000000000702,N,N,Silver
20300415,20251004,,0,P,Active,Y,20250831,20250831,20250905,20250905,33000.0,25623.11,15130.45,9187.58,7376.89,5942.87,45111825,1000000000000703,N,N,Platinum
20270615,20260119,,0,C,Active,N,20251212,20251212,20251225,20251225,48500.0,42391.29,23966.67,13005.77,6108.71,10960.9,51844232,1000000000000704,N,Y,Platinum
20300215,20260304,,0,C,Dormant,N,20260204,20260204,0,0,22000.0,21094.69,10071.84,10071.84,905.31,0.0,97253697,1000000000000705,N,Y,Gold
20281115,20251013,,0,N,Active,Y,20250924,20250924,20251011,20251011,19500.0,9138.0,7082.61,1492.37,10362.0,5590.24,64652792,1000000000000706,N,Y,Platinum
20280915,20251105,,0,N,Active,N,20251024,20251024,20251103,20251103,4500.0,3030.52,2217.3,1842.79,1469.48,374.51,51753517,1000000000000707,N,Y,Gold
20310315,20260524,,0,C,Dormant,Y,20260430,20260430,0,0,28000.0,27487.91,13691.1,13691.1,512.09,0.0,81139216,1000000000000708,A,N,Gold
20280815,20260919,,0,P,Active,Y,20260920,20260920,20260914,20260914,32500.0,29542.91,12039.49,4433.4,2957.09,7606.09,16400189,1000000000000709,N,N,Platinum
20300115,20260417,,0,C,Dormant,Y,20260401,20260401,0,0,42000.0,39908.1,19040.17,19040.17,2091.9,0.0,31819100,1000000000000710,C,Y,Platinum
20310315,20260609,,0,C,Dormant,Y,20260501,20260501,20260510,20260510,31500.0,30205.42,8171.02,8171.02,1294.58,0.0,10737255,1000000000000711,N,Y,Platinum
20290215,20251201,,0,C,Active,Y,20251103,20251103,20251107,20251107,37000.0,22892.46,10934.88,3350.22,14107.54,7584.66,29588118,1000000000000712,N,N,Platinum
20270615,20260608,,0,N,Active,Y,20260516,20260516,20260509,20260509,28000.0,9806.38,10086.44,3174.73,18193.62,6911.71,79048566,1000000000000713,C,N,Gold
20300815,20260822,,0,N,Active,N,20260807,20260807,20260815,20260815,42000.0,25862.13,14919.33,8135.96,16137.87,6783.37,41546825,1000000000000714,C,N,Platinum
20310815,20251031,,0,C,Active,Y,20250925,20250925,20251002,20251002,46500.0,38697.96,13195.42,13079.98,7802.04,115.44,61086917,1000000000000715,C,N,Platinum
20300315,20251029,,0,N,Active,N,20251017,20251017,20251016,20251016,28000.0,5087.18,12200.22,10444.49,22912.82,1755.73,40056261,1000000000000716,N,N,Gold
20301115,20260521,,0,C,Dormant,N,20260505,20260505,0,0,17000.0,16169.22,8236.48,8236.48,830.78,0.0,11494105,1000000000000717,C,N,Platinum
20300315,20260729,,0,P,Dormant,N,20260716,20260716,20260722,20260722,40000.0,38177.62,19993.78,19993.78,1822.38,0.0,85834657,1000000000000718,A,N,Gold
20270915,20251026,,0,N,Dormant,N,20251016,20251016,20251020,20251020,10000.0,9871.68,3404.29,3404.29,128.32,0.0,54253738,1000000000000719,N,N,Silver
20300515,20251211,,0,P,Dormant,N,20251130,20251130,0,0,45000.0,44090.64,15728.67,15728.67,909.36,0.0,49124616,1000000000000720,A,Y,Platinum
20310715,20251109,,0,C,Dormant,Y,20251105,20251105,0,0,30500.0,30014.65,7454.64,7454.64,485.35,0.0,63689859,1000000000000721,N,Y,Silver
20310515,20251220,,0,C,Active,Y,20251201,20251201,20251214,20251214,30500.0,12834.59,12365.81,5109.05,17665.41,7256.76,84630582,1000000000000722,N,N,Gold
20310115,20251216,,0,C,Dormant,N,20251116,20251116,20251126,20251126,46000.0,44737.64,20856.04,20856.04,1262.36,0.0,21602842,1000000000000723,A,Y,Gold
20301015,20260612,,0,P,Dormant,N,20260610,20260610,0,0,32500.0,30935.5,12242.85,12242.85,1564.5,0.0,81700044,1000000000000724,N,N,Platinum
20290815,20260112,,0,P,Dormant,N,20251217,20251217,0,0,31500.0,30974.37,8988.93,8988.93,525.63,0.0,27449362,1000000000000725,N,N,Platinum
20300115,20260816,C,20260404,N,Blocked,N,20260723,20260723,20260722,20260722,34000.0,27189.28,16136.54,4433.73,6810.72,11702.81,35280282,1000000000000726,N,N,Platinum
20310615,20251231,,0,N,Active,N,20251205,20251205,20251207,20251207,32000.0,22630.48,10198.74,9844.68,9369.52,354.06,23449648,1000000000000727,C,N,Platinum
20290715,20260105,,0,P,Dormant,Y,20251217,20251217,0,0,49000.0,47103.12,10943.73,10943.73,1896.88,0.0,92078898,1000000000000728,C,N,Platinum
20300715,20260607,,0,P,Dormant,Y,20260525,20260525,20260520,20260520,54500.0,52151.91,22311.07,22311.07,2348.09,0.0,55950194,1000000000000729,C,N,Gold
20301015,20260201,,0,N,Dormant,Y,20260110,20260110,0,0,12500.0,12245.62,5117.99,5117.99,254.38,0.0,78087370,1000000000000730,A,N,Basic
20310115,20250920,,0,C,Active,N,20250907,20250907,20250909,20250909,35000.0,34633.22,15257.51,10807.45,366.78,4450.06,50793082,1000000000000731,N,Y,Gold
20301215,20261017,,0,N,Active,Y,20260914,20260914,20260921,20260921,40000.0,24585.54,18632.04,17346.95,15414.46,1285.09,68264870,1000000000000732,N,Y,Gold
20300515,20260822,,0,C,Active,Y,20260806,20260806,20260805,20260805,32000.0,28749.67,10156.96,7798.31,3250.33,2358.65,52140430,1000000000000733,C,Y,Silver
20300515,20260717,,0,N,Dormant,N,20260702,20260702,0,0,29500.0,29151.8,9501.36,9501.36,348.2,0.0,68455884,1000000000000734,A,N,Platinum
20300115,20260227,,0,P,Active,N,20260131,20260131,20260201,20260201,36500.0,9656.03,9403.56,2573.95,26843.97,6829.61,33422753,1000000000000735,N,Y,Basic
20290915,20251227,,0,N,Dormant,N,20251208,20251208,0,0,55000.0,52701.22,20181.55,20181.55,2298.78,0.0,29473245,1000000000000736,N,N,Gold
20301215,20260720,,0,N,Active,N,20260721,20260721,20260718,20260718,24500.0,21092.38,11970.37,7926.13,3407.62,4044.24,35051110,1000000000000737,C,Y,Platinum
20291115,20260424,,0,N,Active,Y,20260317,20260317,20260325,20260325,35000.0,28499.81,12785.77,8284.53,6500.19,4501.24,85357498,1000000000000738,A,N,Gold
20311015,20260109,,0,P,Active,N,20251212,20251212,20251224,20251224,43500.0,25895.41,17886.24,17210.66,17604.59,675.58,69302835,1000000000000739,A,N,Gold
20300815,20250915,,0,N,Active,N,20250827,20250827,20250909,20250909,44500.0,38294.66,20510.2,20454.54,6205.34,55.66,71243805,1000000000000740,C,Y,Platinum
20310215,20260109,,0,N,Dormant,N,20260102,20260102,0,0,38500.0,38479.29,13658.34,13658.34,20.71,0.0,25017391,1000000000000741,N,Y,Platinum
20280115,20260619,,0,N,Dormant,Y,20260607,20260607,0,0,40000.0,38947.36,13571.27,13571.27,1052.64,0.0,27414684,1000000000000742,N,N,Platinum
20271215,20251015,C,20260214,C,Blocked,Y,20250929,20250929,20251002,20251002,53500.0,53500.0,25306.05,13700.77,0.0,11605.28,43879275,1000000000000743,C,Y,Platinum
20290615,20251024,,0,N,Dormant,Y,20251014,20251014,0,0,44500.0,43054.82,16710.45,16710.45,1445.18,0.0,16781117,1000000000000744,A,Y,Platinum
20300115,20260208,,0,P,Active,N,20260115,20260115,20260113,20260113,38500.0,27412.35,10953.64,7128.05,11087.65,3825.59,85907105,1000000000000745,A,N,Gold
20310615,20260315,,0,P,Active,Y,20260213,20260213,20260220,20260220,48000.0,39704.01,17620.8,10261.56,8295.99,7359.24,75270806,1000000000000746,A,N,Gold
20290915,20260908,,0,P,Active,Y,20260822,20260822,20260827,20260827,37500.0,25946.51,17254.55,6136.17,11553.49,11118.38,50419098,1000000000000747,N,Y,Gold
20270815,20251203,,0,N,Dormant,N,20251118,20251118,0,0,38500.0,38166.1,18636.32,18636.32,333.9,0.0,42125452,1000000000000748,A,N,Gold
20290915,20260319,,0,C,Active,N,20260214,20260214,20260218,20260218,40000.0,18025.31,18675.69,8877.69,21974.69,9798.0,46941691,1000000000000749,A,N,Gold
20271015,20260605,,0,N,Dormant,Y,20260517,20260517,0,0,31000.0,29836.95,7897.2,7897.2,1163.05,0.0,25177146,1000000000000750,A,Y,Platinum
20301015,20251026,,0,P,Active,N,20250921,20250921,20251004,20251004,49500.0,36884.97,21288.49,12002.5,12615.03,9285.99,55140982,1000000000000751,C,N,Gold
20291115,20260710,,0,P,Active,N,20260604,20260604,20260615,20260615,23000.0,13028.17,7624.26,7211.62,9971.83,412.64,11333061,1000000000000752,N,N,Gold
20290215,20260209,,0,N,Dormant,Y,20260112,20260112,0,0,35000.0,34778.77,7681.06,7681.06,221.23,0.0,44541636,1000000000000753,A,Y,Gold
20271115,20260414,,0,N,Active,N,20260329,20260329,20260403,20260403,32000.0,27613.9,14394.62,5450.19,4386.1,8944.43,35636010,1000000000000754,N,Y,Gold
20290715,20260704,,0,P,Active,Y,20260619,20260619,20260613,20260613,42500.0,32940.31,10860.65,9230.62,9559.69,1630.03,78694529,1000000000000755,C,Y,Gold
20300315,20260806,,0,P,Dormant,N,20260723,20260723,0,0,31500.0,31256.41,7624.91,7624.91,243.59,0.0,54499160,1000000000000756,N,Y,Platinum
20281115,20260705,,0,C,Dormant,N,20260614,20260614,20260620,20260620,11000.0,10541.87,2620.49,2620.49,458.13,0.0,68931828,1000000000000757,N,Y,Platinum
20300615,20250910,,0,C,Dormant,N,20250908,20250908,0,0,29000.0,28459.3,9835.11,9835.11,540.7,0.0,21879410,1000000000000758,N,N,Platinum
20300315,20251026,,0,C,Active,N,20251002,20251002,20251002,20251002,34500.0,26241.41,10715.01,6394.12,8258.59,4320.89,79226875,1000000000000759,A,Y,Gold
20301215,20260519,,0,N,Dormant,N,20260423,20260423,0,0,30500.0,30104.54,12554.16,12554.16,395.46,0.0,30810971,1000000000000760,A,N,Platinum
20310115,20260107,,0,P,Active,Y,20251229,20251229,20251227,20251227,38500.0,38500.0,12737.77,9895.07,0.0,2842.7,27818576,1000000000000761,N,N,Platinum
20280815,20260507,,0,C,Active,Y,20260410,20260410,20260407,20260407,20000.0,11773.25,8984.34,5352.32,8226.75,3632.02,33205676,1000000000000762,C,N,Basic
20310415,20260914,,0,C,Dormant,Y,20260820,20260820,0,0,42500.0,40444.92,9925.46,9925.46,2055.08,0.0,35661527,1000000000000763,C,N,Platinum
20270515,20260505,,0,P,Active,Y,20260408,20260408,20260410,20260410,26500.0,11495.24,9922.39,5813.76,15004.76,4108.63,72126724,1000000000000764,N,N,Gold
20300415,20260822,,0,N,Dormant,Y,20260819,20260819,0,0,33500.0,32434.1,15734.28,15734.28,1065.9,0.0,42114448,1000000000000765,C,N,Gold
20290515,20260802,,0,N,Active,N,20260623,20260623,20260708,20260708,25000.0,18147.74,11186.15,6171.98,6852.26,5014.17,91265470,1000000000000766,C,Y,Platinum
20280115,20260209,,0,C,Active,Y,20260123,20260123,20260126,20260126,5500.0,1492.19,1271.99,354.96,4007.81,917.03,70606134,1000000000000767,N,N,Platinum
20300115,20260105,,0,P,Active,N,20251203,20251203,20251214,20251214,32500.0,18762.95,13656.0,5698.05,13737.05,7957.95,13785821,1000000000000768,N,N,Silver
20290415,20251023,,0,P,Active,Y,20250910,20250910,20250925,20250925,36000.0,22210.79,17186.85,12699.7,13789.21,4487.15,39315551,1000000000000769,A,Y,Platinum
20280315,20250929,,0,P,Active,Y,20250906,20250906,20250910,20250910,46000.0,33536.1,14713.37,4797.62,12463.9,9915.75,50171196,1000000000000770,A,N,Platinum
20281215,20260518,,0,P,Active,Y,20260425,20260425,20260427,20260427,37500.0,27999.31,14094.89,6330.19,9500.69,7764.7,32925613,1000000000000771,N,N,Gold
20280115,20260630,,0,P,Active,N,20260529,20260529,20260603,20260603,23000.0,9203.01,9649.4,4868.19,13796.99,4781.21,41271945,1000000000000772,A,N,Silver
20270515,20260313,,0,P,Active,N,20260306,20260306,20260306,20260306,32000.0,14807.2,11234.25,11028.33,17192.8,205.92,52373772,1000000000000773,C,N,Gold
20300615,20260503,,0,N,Dormant,Y,20260426,20260426,0,0,48500.0,46129.87,11823.19,11823.19,2370.13,0.0,74589542,1000000000000774,C,N,Platinum
20310415,20260330,,0,P,Active,N,20260308,20260308,20260302,20260302,27500.0,15872.71,10287.42,9979.63,11627.29,307.79,16880874,1000000000000775,N,N,Gold
20280915,20260730,,0,C,Dormant,N,20260718,20260718,0,0,40500.0,38653.39,14622.86,14622.86,1846.61,0.0,75811941,1000000000000776,A,N,Platinum
20291115,20251021,,0,C,Dormant,N,20250923,20250923,0,0,33000.0,32709.4,7330.04,7330.04,290.6,0.0,38286782,1000000000000777,C,N,Platinum
20300915,20260118,,0,C,Active,N,20251217,20251217,20251221,20251221,11000.0,6111.4,3803.51,1205.92,4888.6,2597.59,82748700,1000000000000778,N,Y,Gold
20280315,20260206,,0,C,Active,Y,20260113,20260113,20260115,20260115,28000.0,10720.12,7210.75,5997.95,17279.88,1212.8,94424046,1000000000000779,C,N,Gold
20280315,20260122,,0,P,Dormant,Y,20260114,20260114,0,0,35500.0,33770.49,10314.24,10314.24,1729.51,0.0,40813626,1000000000000780,C,Y,Gold
20300815,20251024,,0,P,Active,Y,20251005,20251005,20251007,20251007,32000.0,19208.67,7844.62,5610.05,12791.33,2234.57,32088806,1000000000000781,A,Y,Gold
20300915,20260117,,0,P,Active,Y,20251224,20251224,20251223,20251223,43500.0,24875.11,19761.08,18048.78,18624.89,1712.3,68185096,1000000000000782,C,N,Platinum
20310715,20260726,,0,C,Active,Y,20260713,20260713,20260716,20260716,50000.0,31118.35,24676.92,8126.18,18881.65,16550.74,85557998,1000000000000783,C,Y,Platinum
20310415,20260714,,0,P,Dormant,N,20260702,20260702,0,0,36000.0,34263.87,10448.35,10448.35,1736.13,0.0,44514839,1000000000000784,A,Y,Platinum
20270115,20260601,,0,C,Active,Y,20260512,20260512,20260510,20260510,40000.0,22649.85,13898.03,7760.13,17350.15,6137.9,33585298,1000000000000785,C,Y,Gold
20311115,20260601,,0,P,Active,N,20260521,20260521,20260523,20260523,37000.0,27951.63,14280.18,3621.53,9048.37,10658.65,50369018,1000000000000786,A,Y,Platinum
20280815,20260914,,0,C,Dormant,Y,20260825,20260825,0,0,51000.0,49025.86,24512.49,24512.49,1974.14,0.0,94068201,1000000000000787,C,Y,Platinum
20280115,20260911,,0,N,Active,Y,20260828,20260828,20260906,20260906,36000.0,17924.2,8640.01,3201.62,18075.8,5438.39,48923027,1000000000000788,N,N,Platinum
20280815,20260820,,0,C,Dormant,N,20260819,20260819,20260818,20260818,35000.0,34762.99,16633.71,16633.71,237.01,0.0,98536920,1000000000000789,C,N,Platinum
20300615,20251219,,0,C,Dormant,N,20251217,20251217,0,0,24500.0,23669.16,10367.54,10367.54,830.84,0.0,68346598,1000000000000790,C,N,Platinum
20310815,20260925,,0,P,Dormant,N,20260827,20260827,0,0,30000.0,28634.88,11732.1,11732.1,1365.12,0.0,85864191,1000000000000791,C,N,Gold
20310115,20250829,,0,P,Active,N,20250830,20250830,20250827,20250827,39000.0,39000.0,12868.01,10311.05,0.0,2556.96,38595377,1000000000000792,C,N,Platinum
20310715,20260206,,0,P,Active,N,20260115,20260115,20260109,20260109,47000.0,47000.0,18998.95,11254.26,0.0,7744.69,90628740,1000000000000793,N,N,Gold
20270515,20260607,,0,P,Dormant,N,20260519,20260519,0,0,23000.0,22181.51,7074.34,7074.34,818.49,0.0,94271587,1000000000000794,A,N,Basic
20301115,20260105,,0,C,Dormant,Y,20260101,20260101,0,0,52000.0,50511.64,16397.59,16397.59,1488.36,0.0,40043549,1000000000000795,N,Y,Platinum
20280715,20260804,,0,C,Dormant,N,20260719,20260719,0,0,13500.0,13466.44,4898.3,4898.3,33.56,0.0,28683876,1000000000000796,C,Y,Gold
20270315,20260629,,0,P,Active,N,20260703,20260703,20260626,20260626,46500.0,37062.97,18807.14,17088.66,9437.03,1718.48,35066839,1000000000000797,N,N,Gold
20270915,20260810,,0,P,Active,N,20260805,20260805,20260805,20260805,26000.0,13115.29,9088.4,3722.09,12884.71,5366.31,84482698,1000000000000798,N,N,Silver
20290715,20260401,,0,C,Active,N,20260308,20260308,20260306,20260306,35500.0,20019.41,12562.03,4815.2,15480.59,7746.83,52873862,1000000000000799,C,N,Platinum
20300415,20261001,,0,C,Dormant,Y,20260911,20260911,0,0,31000.0,30056.93,15095.32,15095.32,943.07,0.0,34494007,1000000000000800,A,N,Platinum
20290715,20261013,,0,C,Active,Y,20260917,20260917,20260930,20260930,29500.0,25663.88,7890.05,5392.16,3836.12,2497.89,62352009,1000000000000801,C,N,Gold
20310515,20251228,,0,N,Dormant,Y,20251214,20251214,0,0,29000.0,27609.06,7159.66,7159.66,1390.94,0.0,43051364,1000000000000802,N,N,Platinum
20290615,20260504,,0,C,Active,Y,20260421,20260421,20260418,20260418,43000.0,43000.0,11299.02,9411.08,0.0,1887.94,64120743,1000000000000803,A,N,Platinum
20300515,20260702,,0,N,Dormant,Y,20260603,20260603,20260619,20260619,38000.0,37029.82,14411.49,14411.49,970.18,0.0,97371655,1000000000000804,C,N,Gold
20280115,20260219,,0,C,Active,N,20260127,20260127,20260208,20260208,22500.0,15582.37,7580.75,5609.38,6917.63,1971.37,53908553,1000000000000805,N,Y,Platinum
20280115,20260204,,0,N,Active,Y,20260112,20260112,20260124,20260124,25500.0,14326.11,10778.27,10178.29,11173.89,599.98,86918530,1000000000000806,A,N,Silver
20310315,20260106,,0,N,Active,Y,20251209,20251209,20251224,20251224,39500.0,25093.71,15160.23,10204.35,14406.29,4955.88,46369898,1000000000000807,N,Y,Gold
20300615,20260213,,0,N,Active,N,20260110,20260110,20260119,20260119,37500.0,37082.41,12583.73,9435.01,417.59,3148.72,93517460,1000000000000808,C,N,Gold
20310215,20260529,,0,P,Active,N,20260501,20260501,20260514,20260514,32500.0,24403.66,13712.34,13308.95,8096.34,403.39,78428385,1000000000000809,A,N,Gold
20270115,20260715,,0,N,Active,N,20260627,20260627,20260710,20260710,39000.0,26752.5,16855.45,15585.15,12247.5,1270.3,95683609,1000000000000810,N,N,Gold
20311015,20260831,,0,N,Dormant,Y,20260821,20260821,0,0,51500.0,50325.97,15781.15,15781.15,1174.03,0.0,82262247,1000000000000811,C,Y,Platinum
20300915,20251031,,0,N,Active,N,20250921,20250921,20251002,20251002,40000.0,30068.62,19769.61,13296.38,9931.38,6473.23,58371054,1000000000000812,C,N,Gold
20310315,20251110,,0,P,Active,N,20251019,20251019,20251106,20251106,36500.0,25235.96,8124.42,4603.06,11264.04,3521.36,39888110,1000000000000813,N,N,Gold
20280715,20260704,,0,P,Dormant,N,20260619,20260619,0,0,51000.0,50703.37,21138.7,21138.7,296.63,0.0,14367672,1000000000000814,C,N,Platinum
20280715,20260523,,0,N,Active,N,20260425,20260425,20260423,20260423,46500.0,22213.53,10772.77,4149.8,24286.47,6622.97,22866554,1000000000000815,A,N,Platinum
20300315,20260926,,0,N,Dormant,Y,20260921,20260921,0,0,37000.0,35475.6,13398.12,13398.12,1524.4,0.0,58642195,1000000000000816,C,N,Gold
20280615,20260420,,0,P,Active,Y,20260414,20260414,20260414,20260414,43000.0,30021.32,14735.26,3126.43,12978.68,11608.83,40014091,1000000000000817,N,N,Gold
20301015,20260720,,0,P,Active,Y,20260705,20260705,20260715,20260715,34000.0,34000.0,15681.15,13990.46,0.0,1690.69,42176257,1000000000000818,N,N,Gold
20281215,20260414,,0,C,Active,N,20260309,20260309,20260320,20260320,7500.0,3583.59,2879.31,1835.52,3916.41,1043.79,77153375,1000000000000819,A,Y,Silver
20300715,20260529,,0,C,Active,N,20260517,20260517,20260511,20260511,34500.0,11777.55,9693.75,5678.43,22722.45,4015.32,85514956,1000000000000820,N,N,Basic
20300415,20260904,,0,P,Active,Y,20260802,20260802,20260808,20260808,21000.0,12102.52,5159.66,2484.64,8897.48,2675.02,61182036,1000000000000821,N,Y,Platinum
20280715,20251028,,0,C,Dormant,Y,20251016,20251016,0,0,31000.0,30511.45,7805.05,7805.05,488.55,0.0,48909287,1000000000000822,C,Y,Platinum
20270815,20260802,,0,N,Dormant,Y,20260718,20260718,0,0,43500.0,43174.77,19687.65,19687.65,325.23,0.0,23149169,1000000000000823,N,N,Platinum
20281115,20260923,,0,C,Dormant,Y,20260908,20260908,0,0,28500.0,27425.23,13586.02,13586.02,1074.77,0.0,92312475,1000000000000824,N,N,Gold
20300415,20260208,,0,N,Dormant,Y,20260124,20260124,0,0,31000.0,29948.75,15123.53,15123.53,1051.25,0.0,97820518,1000000000000825,C,Y,Gold
