Rcd_DT,Account_No,Appl_ID,ApplSts_ID,CIF_ID,CardTyp_ID,CardBrand_ID,CardApplTyp_ID,ApplChnnl_ID,Reject_ID,Decline_ID,Agent_ID,ScoreDecision_ID,ScoreRank_ID,SysRcmmd_ID,Gender,Age,Race,Nationality,MaritalSts,Academic,YrStay,HomeOwn,Occupation,NOB,YrJob,NetIncome,GrossIncome,AnnualIncome,AnnualIncomeTotLmt,CurrRepay,NewRepay,RcmmdIntrst,NDI,CurrDSR,NewDSR,PaySlipTyp_ID,CardActivate_FG,EmergencyCont_FG,CardActivate_DT,Judge_DT,Appl_DT,B_Limit,B_CrLimit,B_CashAdvLimit,B_NonBankCommitment,CIFState_ID,Biometric_FG,FinalDecline_ID,Final_Score,Final_Score_Type,Final_ScoreDesc,ApplyCardBiz_ID,ProposedCardBiz_ID
9/2/2026,1000000000000070,22956263982,Approve,19229212,Gold,Visa,S,O3,0,0,94850000,A,-,N,F,24,Malay,MAL,SINGLE,SPM,0,RENTING,Manager,Professional Services,0,6154,8045,96540,96540,36,42,16.18,2435,51,57,2,N,N,0,20251003,20250926,12255.5,9000,3255.5,780.38,Sabah,Y,0,350,3,No Score,GD,V3
9/2/2026,1000000000000071,24398276613,Approve,50773548,Infinite,Master,S,T1,0,0,94850000,A,A, ,M,64,Malay,MAL,MARRIED,SPM,14,RENTING,Supervisor,Education,17,21350,28356,340282,340282,27,32,10.98,1262,20,31,1,Y,Y,20251110,20251025,20251014,56821.55,47000,9821.55,433.55,Selangor,0,0,763,1,Very Good,CL,GD
9/2/2026,1000000000000072,25079238155,Approve,66497402,Gold,Master,P,U3,0,0,94850000,A,-, ,M,46,Malay,MAL,MARRIED,Diploma,16,OWNED,Self-Employed,Government,12,23254,28829,345951,345951,21,25,5.43,3385,18,29,3,Y,N,20260512,20260510,20260411,65323.81,48500,16823.81,272.89,Kelantan,1,0,819,1,Very Good,MG,V3
9/2/2026,1000000000000073,24076117684,Approve,23724194,Gold,Master,S,B2,0,0,94850000,A,A,N,F,54,Malay,MAL,MARRIED,SPM,10,OWNED,Manager,Food & Beverage,21,7322,9748,116987,116987,12,20,0.2,2450,7,16,1,Y,N,20260618,20260608,20260605,39398.32,29500,9898.32,1191.97,Selangor,N,0,652,4,Very Good,GD,MG
9/2/2026,1000000000000074,21423557537,Approve,99508850,Classic,Master,S,U2,0,0,94850000,A,A, ,M,55,Chinese,MAL,MARRIED,STPM,4,OWNED,Teacher,Agriculture,33,3088,3912,46950,46950,35,45,5.78,6463,40,52,3,Y,Y,20260107,20251226,20251216,22069.02,16000,6069.02,523.41,Kuala Lumpur,0,0,466,4,Fair,IN,MG
9/2/2026,1000000000000075,28203227785,Approve,71524281,Gold,Visa,P,U1,0,0,1,A,H,D,M,56,Chinese,MAL,MARRIED,Certificate,15,MORTGAGE,Clerk,Real Estate,14,17695,21704,260451,260451,23,30,1.76,6806,26,36,2,Y,Y,20260118,20260104,20251219,46654.36,33500,13154.36,1975.73,Kelantan,0,0,714,3,Low,GD,C2
9/2/2026,1000000000000076,22129639543,Approve,55470218,Infinite,Visa,S,B6,0,0,0,A,H,D,F,35,Chinese,MAL,SINGLE,Bachelor Degree,12,FAMILY OWNED,Army Personnel,Oil & Gas,8,12940,16075,192900,192900,12,23,8.82,2595,11,19,1,Y,Y,20260306,20260220,20260206,44501.66,30500,14001.66,1744.31,Sabah,Y,0,806,2,Good,GD,IN
9/2/2026,1000000000000077,29993516538,Approve,24561005,Infinite,Visa,P,R5,0,0,88,A,A,D,M,42,Malay,MAL,MARRIED,Bachelor Degree,8,RENTING,Police Officer,Government,11,22716,29935,359230,359230,17,19,14.33,3104,15,23,5,N,N,0,20260709,20260615,65111.93,46500,18611.93,1850.48,Negeri Sembilan,0,0,754,1,Very Good,GD,MG
9/2/2026,1000000000000078,29914059198,Approve,46093287,Gold,Visa,P,B2,0,0,0,A,-,N,F,22,Malay,MAL,DIVORCED,Diploma,1,RENTING,Sales Executive,Government,3,19839,23794,285534,285534,32,42,7.27,1187,42,49,1,N,Y,0,20260907,20260901,36623.33,28500,8123.33,1489.54,Pahang,0,0,519,4,Low,CL,V3
9/2/2026,1000000000000079,21481159681,Approve,17298381,Gold,Visa,S,B1,0,0,94850000,A,H, ,M,40,Malay,MAL,MARRIED,SPM,0,OWNED,Doctor,Manufacturing,12,21386,26717,320611,320611,22,28,2.93,6177,28,33,1,N,Y,0,20260220,20260126,43775.09,30000,13775.09,1312.74,Selangor,Y,0,694,3,Good,CL,GD
9/2/2026,1000000000000080,23474929751,Approve,47101348,Platinum,Visa,P,R2,0,0,1,A,B,A,F,45,Malay,MAL,SINGLE,SPM,9,RENTING,Sales Executive,Government,24,22381,26688,320257,320257,16,17,3.98,757,22,27,5,Y,N,20260109,20251228,20251220,53676.95,44500,9176.95,503.07,Selangor,Y,0,833,3,No Score,CL,V3
9/2/2026,1000000000000081,24055826553,Approve,40212304,Gold,Visa,S,U3,0,0,94850000,A,H,A,M,26,Chinese,MAL,WIDOWED,Bachelor Degree,0,RENTING,Nurse,Plantation,7,19931,24636,295640,295640,14,22,3.29,955,16,21,1,Y,Y,20260313,20260305,20260213,43315.86,31000,12315.86,1874.45,Melaka,1,0,651,1,No Score,MG,CL
9/2/2026,1000000000000082,24934296510,Approve,48668446,Classic,Master,S,B2,0,0,94850000,A,B,A,F,45,Chinese,MAL,MARRIED,SPM,11,RENTING,Sales Executive,Oil & Gas,6,8895,11977,143734,143734,44,48,7.44,7061,42,52,2,N,Y,0,20260425,20260327,13285.27,11000,2285.27,1845.13,Johor,Y,0,428,2,Low,PL,GD
9/2/2026,1000000000000083,26229132242,Approve,95380264,Infinite,Visa,P,R1,0,0,1,A,-,A,F,47,Others,MAL,SINGLE,Bachelor Degree,29,EMPLOYER PROVIDED,Security Guard,Manufacturing,6,20420,26338,316065,316065,21,32,1.9,2061,25,28,3,N,N,0,20260217,20260208,47363.11,38000,9363.11,712.15,Selangor,Y,0,790,3,Excellent,V3,PL
9/2/2026,1000000000000084,27098529668,Approve,24051169,Gold,Master,S,O5,0,0,0,A,H, ,F,53,Malay,MAL,MARRIED,STPM,21,FAMILY OWNED,Army Personnel,Agriculture,5,8487,10350,124204,124204,27,29,15.2,3544,26,32,3,N,Y,0,20260310,20260303,32950.68,22500,10450.68,803.2,Johor,1,0,585,2,Good,PL,V3
9/2/2026,1000000000000085,26595340586,Approve,57865055,Gold,Master,P,R5,0,0,0,A,-,D,M,43,Chinese,MAL,SINGLE,SPM,6,RENTING,Civil Servant,Telecommunications,20,16854,20972,251674,251674,23,28,14.14,2913,32,36,5,Y,N,20260306,20260301,20260208,59060.18,43000,16060.18,1652.45,Terengganu,0,0,699,3,Fair,V3,C2
9/2/2026,1000000000000086,24737584688,Approve,64646168,Platinum,Visa,S,T2,0,0,88,A,D,A,F,38,Malay,MAL,MARRIED,STPM,20,OWNED,Sales Executive,Food & Beverage,16,24858,31259,375112,375112,17,18,17.95,6264,18,23,5,Y,N,20260512,20260510,20260413,78198.07,54000,24198.07,306.18,Selangor,1,0,836,4,Good,BC,GD
9/2/2026,1000000000000087,29533107628,Approve,74802325,Classic,Master,S,R5,0,0,94850000,A,H, ,F,58,Malay,MAL,SINGLE,STPM,9,OWNED,Teacher,Food & Beverage,12,3085,3583,42996,42996,38,49,2.25,3778,38,49,1,Y,Y,20260608,20260607,20260518,22736.03,17000,5736.03,46.78,Sabah,1,0,599,4,Excellent,MG,PL
9/2/2026,1000000000000088,21562733041,Approve,93305188,Infinite,Master,P,B6,0,0,0,A,A,D,F,25,Malay,MAL,MARRIED,Master Degree,2,OWNED,Police Officer,Professional Services,7,24624,28531,342383,342383,9,13,9.11,5701,11,13,3,N,N,0,20260111,20251230,67948.46,47000,20948.46,849.26,Kuala Lumpur,Y,0,807,1,No Score,GD,V3
9/2/2026,1000000000000089,21612303584,Approve,29750059,Infinite,Master,P,T1,0,0,94850000,A,D,N,M,41,Chinese,MAL,MARRIED,SPM,9,MORTGAGE,Lecturer,Hospitality,20,15061,19525,234306,234306,26,33,7.94,2767,37,38,1,Y,N,20260515,20260513,20260502,44338.18,33500,10838.18,1282.66,Pulau Pinang,Y,0,659,3,Fair,BC,MG
9/2/2026,1000000000000090,20371070495,Approve,13414017,Infinite,Visa,P,R5,0,0,94850000,A,D,N,F,46,Malay,MAL,MARRIED,Bachelor Degree,18,EMPLOYER PROVIDED,Factory Worker,Government,25,20347,26533,318396,318396,20,29,1.24,1632,14,25,5,Y,N,20251220,20251212,20251209,63912.07,52000,11912.07,340.09,Sabah,1,0,709,2,Very Good,CL,MG
9/2/2026,1000000000000091,26184894559,Approve,73073898,Gold,Master,S,U2,0,0,88,A,B,A,M,39,Malay,MAL,SINGLE,SPM,20,OWNED,Supervisor,Construction,17,11175,13666,164001,164001,23,24,12.43,2464,31,35,5,Y,Y,20261005,20260923,20260829,30202.34,24000,6202.34,1383.1,Johor,0,0,666,4,No Score,CL,GD
9/2/2026,1000000000000092,29929154658,Approve,41715154,Gold,Visa,P,O3,0,0,94850000,A,B,N,F,34,Malay,MAL,DIVORCED,Diploma,14,FAMILY OWNED,Civil Servant,Manufacturing,9,4804,6077,72925,72925,37,39,0.45,3444,43,44,5,Y,N,20260211,20260127,20260121,31035.51,21000,10035.51,1496.7,Sarawak,0,0,546,3,No Score,MG,GD
9/2/2026,1000000000000093,26470781369,Approve,56739546,Classic,Visa,P,U2,0,0,1,A,D,N,F,24,Chinese,MAL,SINGLE,PhD,5,RENTING,Supervisor,Healthcare,1,8147,9560,114729,114729,36,43,2.66,3638,43,45,1,N,N,0,20260228,20260204,22895.11,16500,6395.11,1711.76,Selangor,1,0,559,2,Good,BC,GD
9/2/2026,1000000000000094,24989484623,Approve,60185867,Platinum,Visa,S,B2,0,0,1,A,H,A,M,45,Chinese,MAL,SINGLE,Bachelor Degree,6,MORTGAGE,Civil Servant,Agriculture,26,11273,14756,177072,177072,15,24,3.52,6190,16,22,5,Y,Y,20260908,20260824,20260731,60661.53,45000,15661.53,1289.04,Selangor,1,0,752,3,Good,CL,GD
9/2/2026,1000000000000095,28174121667,Approve,99064042,Platinum,Visa,P,U1,0,0,88,A,B,D,F,64,Malay,MAL,MARRIED,Diploma,25,OWNED,Clerk,Financial Services,32,20886,26094,313128,313128,18,28,1.6,1205,18,25,3,Y,N,20260828,20260824,20260823,51097.17,38000,13097.17,492.14,Perak,1,0,803,3,Excellent,V3,BC
9/2/2026,1000000000000096,22696704351,Approve,59987316,Platinum,Master,P,R2,0,0,0,A,-, ,M,31,Malay,MAL,MARRIED,SPM,3,OWNED,Retail Assistant,Healthcare,10,14430,18001,216016,216016,23,30,15.05,5297,30,38,1,N,Y,0,20251004,20250909,45024.33,32500,12524.33,656.7,Perlis,Y,0,728,3,Good,GD,BC
9/2/2026,1000000000000097,28543090527,Approve,65180948,Platinum,Visa,P,B6,0,0,88,A,D,A,M,54,Chinese,MAL,MARRIED,Bachelor Degree,1,FAMILY OWNED,Army Personnel,Food & Beverage,14,24060,27766,333202,333202,22,23,1.17,7711,28,32,3,Y,Y,20260702,20260626,20260530,72489.17,51000,21489.17,1557.04,Sabah,0,0,753,4,Low,BC,V3
9/2/2026,1000000000000098,21555729629,Approve,44323784,Gold,Visa,P,T2,0,0,94850000,A,H, ,F,59,Chinese,MAL,SINGLE,Bachelor Degree,15,OWNED,Contractor,Transportation,23,19983,26107,313293,313293,18,21,13.71,590,23,27,1,Y,N,20251206,20251118,20251113,60354.79,47000,13354.79,1834.88,Kelantan,0,0,724,4,Excellent,V3,V3
9/2/2026,1000000000000099,27124695116,Approve,35578773,Gold,Visa,P,R2,0,0,88,A,H,N,F,50,Malay,MAL,DIVORCED,Diploma,10,RENTING,Civil Servant,Agriculture,3,24483,31200,374407,374407,23,33,10.53,4761,25,30,2,N,Y,0,20260721,20260625,59230.75,49000,10230.75,255.77,Kuala Lumpur,Y,0,732,1,Low,IN,C2
9/2/2026,1000000000000100,22888593526,Approve,52209421,Platinum,Visa,P,B6,0,0,88,A,H,D,M,26,Chinese,MAL,MARRIED,SPM,1,FAMILY OWNED,Manager,Telecommunications,8,22975,30185,362223,362223,20,22,13.28,3979,24,26,2,N,N,0,20260207,20260122,61246.7,47000,14246.7,441.67,Kuala Lumpur,0,0,827,1,Good,PL,V3
9/2/2026,1000000000000101,20770214564,Approve,86273803,Gold,Visa,P,B2,0,0,0,A,H, ,F,23,Malay,MAL,SINGLE,Master Degree,3,OWNED,Doctor,Food & Beverage,1,10487,13055,156663,156663,25,28,10.22,7690,22,34,2,Y,N,20250922,20250911,20250819,32384,24000,8384,1683.84,Selangor,0,0,602,2,Good,GD,GD
9/2/2026,1000000000000102,23330604853,Approve,51460853,Gold,Master,S,R2,0,0,1,A,D,A,M,45,Chinese,MAL,MARRIED,Master Degree,16,RENTING,Self-Employed,Government,21,3560,4520,54251,54251,36,42,9.32,636,51,53,1,Y,Y,20250921,20250912,20250828,25900.9,19000,6900.9,1964.91,Johor,N,0,508,4,Fair,MG,GD
9/2/2026,1000000000000103,23037003333,Approve,91041439,Gold,Master,S,U3,0,0,94850000,A,A,A,F,64,Malay,MAL,MARRIED,SPM,32,RENTING,Contractor,Telecommunications,29,13596,16600,199204,199204,21,33,8.79,4732,26,36,3,Y,Y,20260504,20260502,20260417,24603.85,20000,4603.85,1913.09,Kedah,Y,0,516,3,Fair,BC,C2
9/2/2026,1000000000000104,26432022213,Approve,58255231,Gold,Visa,P,B1,0,0,0,A,-, ,M,25,Malay,MAL,SINGLE,Bachelor Degree,5,FAMILY OWNED,Retail Assistant,Hospitality,0,24988,29822,357864,357864,15,19,10.54,5794,17,25,5,N,N,0,20260708,20260707,57119.5,38500,18619.5,1043.15,Melaka,N,0,777,3,Excellent,V3,GD
9/2/2026,1000000000000105,22684121826,Approve,33827142,Gold,Visa,S,T2,0,0,94850000,A,B,D,F,30,Chinese,MAL,SINGLE,Bachelor Degree,3,OWNED,Manager,Professional Services,11,19738,26390,316689,316689,23,33,4.44,6809,16,27,1,N,Y,0,20251218,20251120,73909.78,53000,20909.78,121.79,Sarawak,Y,0,780,4,Very Good,CL,CL
9/2/2026,1000000000000106,21998454115,Approve,62570183,Platinum,Visa,P,U3,0,0,0,A,B,N,F,26,Malay,MAL,SINGLE,Diploma,4,MORTGAGE,Chef,Plantation,7,23414,31436,377243,377243,13,19,13.23,7831,8,17,5,Y,N,20260921,20260904,20260816,49802.61,40000,9802.61,1187.18,Kelantan,1,0,795,3,Good,IN,CL
9/2/2026,1000000000000107,26072824156,Approve,61655958,Classic,Visa,P,B6,0,0,1,A,A,N,F,21,Chinese,MAL,MARRIED,SPM,1,OWNED,Lecturer,Wholesale,3,14076,16327,195924,195924,29,37,16.51,7663,28,37,3,Y,Y,20251226,20251208,20251206,35347.56,26500,8847.56,1378.77,Kuala Lumpur,Y,0,635,3,Fair,IN,MG
9/2/2026,1000000000000108,25616345389,Approve,15081624,Platinum,Visa,P,O1,0,0,1,A,-,N,F,60,Malay,MAL,WIDOWED,SPM,35,OWNED,IT Executive,Plantation,25,12174,14438,173256,173256,18,20,5.91,2054,14,23,5,N,Y,0,20251202,20251124,53139.91,41500,11639.91,18.74,Perlis,Y,0,732,3,Fair,CL,PL
9/2/2026,1000000000000109,26385891447,Approve,43792654,Gold,Master,S,B6,0,0,1,A,H,D,F,22,Chinese,MAL,SINGLE,Bachelor Degree,0,FAMILY OWNED,Manager,Manufacturing,2,18594,25064,300776,300776,8,10,16.77,1046,5,10,2,N,Y,0,20260623,20260525,42832.8,34000,8832.8,261.68,Perak,0,0,741,3,Fair,V3,MG
9/2/2026,1000000000000110,22777101069,Approve,96574438,Platinum,Master,S,U1,0,0,1,A,-,A,F,53,Chinese,MAL,MARRIED,SPM,17,FAMILY OWNED,Businessman,Wholesale,16,23555,31020,372249,372249,20,21,15.22,3223,15,26,1,N,Y,0,20260617,20260529,65348.01,45500,19848.01,1201.25,Sarawak,N,0,752,4,Fair,GD,C2
9/2/2026,1000000000000111,24294073364,Approve,44184054,Platinum,Visa,S,T2,0,0,0,A,D,D,F,54,Others,MAL,SINGLE,SPM,22,OWNED,Army Personnel,Food & Beverage,27,14734,17790,213486,213486,25,26,14.25,933,29,36,1,N,Y,0,20260117,20260115,30812.83,23500,7312.83,543.46,Pulau Pinang,1,0,582,4,Fair,CL,PL
9/2/2026,1000000000000112,27937093952,Approve,57814619,Platinum,Master,S,R2,0,0,94850000,A,B,A,M,43,Chinese,MAL,SINGLE,Bachelor Degree,25,MORTGAGE,Retail Assistant,Healthcare,24,24669,30594,367133,367133,17,23,4.54,1273,22,26,2,Y,Y,20260216,20260128,20260124,65313.38,52500,12813.38,624.23,Sarawak,1,0,786,3,Very Good,V3,GD
9/2/2026,1000000000000113,25513682874,Approve,91979982,Platinum,Master,P,B6,0,0,88,A,-, ,M,43,Malay,MAL,MARRIED,Diploma,24,OWNED,Teacher,Plantation,0,23015,30206,362482,362482,25,34,16.14,4270,33,39,2,Y,Y,20260908,20260831,20260804,53273.12,40000,13273.12,91.07,Selangor,Y,0,680,4,No Score,GD,IN
9/2/2026,1000000000000114,24497438499,Approve,80889684,Classic,Visa,S,R5,0,0,1,A,D,N,F,60,Chinese,MAL,SINGLE,SPM,14,FAMILY OWNED,Driver,Education,40,7278,9731,116773,116773,33,42,2.71,3468,38,48,3,Y,N,20260422,20260404,20260403,22077.32,16500,5577.32,1359.2,Pahang,Y,0,605,3,Very Good,GD,V3
9/2/2026,1000000000000115,25039026470,Approve,31450764,Platinum,Visa,P,R5,0,0,0,A,B,A,F,26,Malay,MAL,SINGLE,Master Degree,6,OWNED,Retail Assistant,Government,1,22135,26870,322450,322450,24,27,8.44,1379,24,33,3,N,Y,0,20260312,20260311,70277.45,48000,22277.45,690.79,Negeri Sembilan,0,0,791,2,Fair,MG,BC
9/2/2026,1000000000000116,28309753736,Approve,13852508,Gold,Visa,P,B6,0,0,1,A,D,N,F,21,Malay,MAL,SINGLE,Diploma,3,FAMILY OWNED,Police Officer,Real Estate,3,10264,12605,151269,151269,17,21,5.03,5472,21,23,2,Y,N,20261004,20260928,20260829,40741.66,30000,10741.66,770.48,Kuala Lumpur,Y,0,711,2,Excellent,BC,BC
9/2/2026,1000000000000117,20923167547,Approve,43562313,Infinite,Master,P,R1,0,0,88,A,A,N,F,34,Malay,MAL,MARRIED,Diploma,4,OWNED,Supervisor,Government,0,23694,27274,327293,327293,7,9,2.12,2927,5,9,1,Y,Y,20260512,20260501,20260407,50465.16,41000,9465.16,99.92,Kedah,Y,0,777,4,Fair,C2,MG
9/2/2026,1000000000000118,22957623536,Approve,40757252,Infinite,Master,P,O1,0,0,1,A,D,D,M,40,Indian,MAL,MARRIED,Bachelor Degree,19,OWNED,Driver,Food & Beverage,22,20517,25371,304454,304454,24,27,7.15,1472,23,30,1,Y,Y,20260621,20260604,20260601,74759.87,51000,23759.87,1451.87,Kedah,1,0,850,4,Low,V3,PL
9/2/2026,1000000000000119,22101782646,Approve,79550585,Classic,Visa,S,R5,0,0,1,A,-,A,M,35,Malay,MAL,MARRIED,SPM,7,MORTGAGE,Doctor,Real Estate,12,9652,11565,138785,138785,29,35,3.9,5990,34,37,5,N,Y,0,20250904,20250819,44640.46,30500,14140.46,740.09,Terengganu,0,0,629,2,Low,PL,V3
9/2/2026,1000000000000120,21261074936,Approve,88295121,Gold,Master,P,B2,0,0,94850000,A,B,N,F,51,Chinese,MAL,SINGLE,SPM,33,OWNED,Doctor,Retail Trade,3,7289,9763,117156,117156,23,26,3.22,3658,29,37,1,Y,Y,20260129,20260113,20251227,29381.39,24000,5381.39,1290.24,Selangor,N,0,638,1,Fair,V3,V3
9/2/2026,1000000000000121,27357085891,Approve,64162221,Gold,Master,P,T2,0,0,88,A,-,A,F,44,Malay,MAL,MARRIED,SPM,15,MORTGAGE,Doctor,Professional Services,22,17009,21171,254062,254062,16,28,10.62,2818,24,26,2,Y,N,20251223,20251222,20251209,57816.1,45500,12316.1,1046.22,Johor,Y,0,782,4,Very Good,C2,V3
9/2/2026,1000000000000122,25798417000,Approve,82712656,Gold,Visa,P,R5,0,0,0,A,B,A,F,27,Chinese,MAL,SINGLE,Diploma,2,RENTING,Army Personnel,Food & Beverage,4,16270,20982,251791,251791,34,37,12.86,6632,39,42,5,N,N,0,20251209,20251122,35863.68,26000,9863.68,1633.18,Kedah,N,0,576,3,Low,GD,V3
9/2/2026,1000000000000123,28000408602,Approve,45411876,Gold,Visa,P,O3,0,0,94850000,A,A,A,M,29,Indian,MAL,SINGLE,SPM,5,RENTING,Chef,Transportation,5,3913,4667,56015,56015,35,41,13.95,6651,40,50,1,Y,Y,20260512,20260427,20260422,24351.99,20000,4351.99,1080.65,Sarawak,1,0,513,2,Excellent,C2,BC
9/2/2026,1000000000000124,26138915579,Approve,49423056,Classic,Master,S,T3,0,0,1,A,H,N,M,22,Malay,MAL,MARRIED,Certificate,0,OWNED,Retail Assistant,Education,0,14445,17045,204540,204540,51,62,4.78,3367,49,60,1,Y,Y,20260113,20251231,20251204,27137.51,22000,5137.51,1234.02,Sabah,Y,0,468,3,Low,GD,IN
9/2/2026,1000000000000125,26545422300,Approve,28528338,Classic,Master,S,B1,0,0,88,A,A,N,F,27,Malay,MAL,SINGLE,Bachelor Degree,1,EMPLOYER PROVIDED,Police Officer,Retail Trade,1,6100,7384,88612,88612,42,53,10.55,4844,49,50,2,Y,Y,20260807,20260720,20260719,21979.46,17000,4979.46,1931.57,Kuala Lumpur,1,0,556,4,Very Good,C2,C2
9/2/2026,1000000000000126,25835143466,Approve,13003845,Classic,Master,S,R2,0,0,1,A,H,D,M,26,Malay,MAL,MARRIED,SPM,2,MORTGAGE,Administrator,Food & Beverage,5,14619,18989,227876,227876,35,47,13.84,588,42,49,1,Y,Y,20260506,20260419,20260404,22070.81,17500,4570.81,1942.01,Selangor,Y,0,472,1,Good,CL,V3
9/2/2026,1000000000000127,24461290350,Approve,40055302,Platinum,Master,P,O5,0,0,88,A,B, ,F,54,Malay,MAL,MARRIED,STPM,23,MORTGAGE,Teacher,Healthcare,23,11779,14954,179449,179449,16,19,14.63,1256,14,20,1,Y,Y,20260706,20260619,20260616,38482.61,30000,8482.61,89.07,Kuala Lumpur,Y,0,766,2,No Score,CL,V3
9/2/2026,1000000000000128,20226653846,Approve,95689443,Gold,Visa,S,O1,0,0,94850000,A,-, ,F,25,Malay,MAL,MARRIED,Master Degree,2,RENTING,Chef,Food & Beverage,5,22925,27890,334686,334686,19,23,7.96,855,26,29,5,Y,N,20260518,20260506,20260421,40745.49,33000,7745.49,1429.46,Selangor,Y,0,709,3,Excellent,GD,PL
9/2/2026,1000000000000129,23102430370,Approve,72992763,Platinum,Master,P,R5,0,0,88,A,-, ,F,58,Malay,MAL,MARRIED,Certificate,6,OWNED,Accountant,Food & Beverage,38,9692,13001,156015,156015,16,27,16.77,1283,17,26,3,Y,Y,20251122,20251104,20251015,33728.29,28000,5728.29,1645.28,Johor,1,0,708,3,Low,MG,C2
9/2/2026,1000000000000130,26961038986,Approve,41154021,Infinite,Master,P,B6,0,0,94850000,A,B,D,F,43,Chinese,MAL,SINGLE,SPM,3,OWNED,Contractor,Construction,20,18092,23414,280975,280975,24,36,6.78,4165,30,31,5,Y,N,20260403,20260318,20260226,61721.14,45500,16221.14,941.57,Perak,N,0,844,3,Low,GD,C2
9/2/2026,1000000000000131,28681988547,Approve,20159556,Platinum,Master,P,U2,0,0,94850000,A,A, ,M,35,Chinese,MAL,MARRIED,Bachelor Degree,13,OWNED,Contractor,Wholesale,16,21217,27280,327360,327360,28,37,15.96,5468,23,32,2,Y,N,20260831,20260823,20260809,75713.82,50500,25213.82,1995.25,Kedah,N,0,850,4,No Score,MG,IN
9/2/2026,1000000000000132,28572948287,Approve,79241651,Classic,Master,S,B6,0,0,1,A,-, ,M,34,Malay,MAL,DIVORCED,Diploma,6,FAMILY OWNED,Technician,Retail Trade,0,7592,10177,122129,122129,34,42,3.07,5767,37,45,2,N,N,0,20260427,20260331,32064.31,23000,9064.31,1129.07,Kuala Lumpur,N,0,554,4,Low,IN,CL
9/2/2026,1000000000000133,24267373264,Approve,62215999,Infinite,Master,S,R2,0,0,0,A,A,A,F,50,Malay,MAL,SINGLE,SPM,28,OWNED,Contractor,Plantation,26,24496,29046,348552,348552,19,21,15.38,4367,31,32,5,Y,N,20260216,20260207,20260203,76529.94,52000,24529.94,1787.6,Selangor,1,0,791,4,Good,C2,BC
9/2/2026,1000000000000134,20258241247,Approve,31368427,Gold,Master,P,U2,0,0,88,A,A, ,F,51,Indian,MAL,SINGLE,Certificate,31,MORTGAGE,Nurse,Retail Trade,33,21339,25938,311261,311261,13,18,15.17,2030,15,17,2,N,Y,0,20260627,20260626,54793.69,40500,14293.69,226.21,Sabah,Y,0,836,4,Excellent,C2,C2
9/2/2026,1000000000000135,22926003967,Approve,60525308,Gold,Visa,S,R1,0,0,1,A,H, ,F,63,Malay,MAL,MARRIED,Diploma,24,RENTING,Police Officer,Financial Services,14,22761,27092,325106,325106,30,38,2.34,5159,25,35,1,Y,N,20260418,20260413,20260331,55087.88,38500,16587.88,1299.36,Johor,Y,0,752,2,Low,V3,MG
9/2/2026,1000000000000136,21293815063,Approve,61104210,Platinum,Master,S,O1,0,0,88,A,B,A,M,56,Malay,MAL,WIDOWED,Diploma,12,OWNED,Civil Servant,Government,21,18370,23071,276860,276860,18,25,2.34,519,15,26,2,Y,N,20260211,20260208,20260124,46810.88,34500,12310.88,1429.17,Sabah,N,0,780,3,No Score,CL,C2
9/2/2026,1000000000000137,23051231809,Approve,96596388,Classic,Master,S,R1,0,0,1,A,-,D,F,23,Malay,MAL,SINGLE,SPM,2,OWNED,Supervisor,Oil & Gas,0,6758,7938,95263,95263,34,46,3.67,656,39,46,2,Y,Y,20251010,20250926,20250922,25337.03,20000,5337.03,1864.7,Kedah,1,0,553,1,No Score,CL,V3
9/2/2026,1000000000000138,22691017647,Approve,93805780,Platinum,Master,S,T1,0,0,1,A,B,N,M,59,Chinese,MAL,SINGLE,Bachelor Degree,27,OWNED,Lecturer,Retail Trade,25,22904,30749,368996,368996,13,23,13.4,1109,14,21,1,Y,Y,20251030,20251013,20250923,58838.2,49000,9838.2,338.41,Perak,1,0,818,3,Low,C2,MG
9/2/2026,1000000000000139,29922337747,Approve,18809485,Gold,Visa,S,U3,0,0,88,A,A,D,M,32,Malay,MAL,SINGLE,PhD,0,EMPLOYER PROVIDED,Accountant,Education,12,21464,26994,323929,323929,20,26,14.08,6241,22,25,2,Y,Y,20251126,20251116,20251106,64654.24,52500,12154.24,1757.53,Terengganu,N,0,749,2,Very Good,IN,PL
9/2/2026,1000000000000140,26813460825,Approve,72796578,Platinum,Visa,P,T1,0,0,0,A,D,N,M,54,Indian,MAL,SINGLE,SPM,24,RENTING,Accountant,Manufacturing,2,15470,20334,244011,244011,22,33,13.41,7416,28,31,1,N,N,0,20260413,20260407,56244.42,41000,15244.42,1385.06,Melaka,1,0,706,1,Good,PL,CL
9/2/2026,1000000000000141,22051667323,Approve,35553337,Gold,Master,S,U1,0,0,1,A,-,D,M,27,Malay,MAL,SINGLE,SPM,5,MORTGAGE,Supervisor,Telecommunications,7,18406,23046,276552,276552,18,30,10.08,3735,20,25,3,Y,N,20250930,20250929,20250919,43621.59,34000,9621.59,1841.97,Selangor,0,0,819,1,Very Good,BC,V3
9/2/2026,1000000000000142,21973440325,Approve,12895539,Infinite,Master,S,B2,0,0,94850000,A,-,D,F,57,Others,MAL,DIVORCED,STPM,19,RENTING,Chef,Construction,35,18788,23137,277652,277652,23,30,12.33,4419,26,29,5,Y,Y,20251101,20251022,20251006,49080.46,38500,10580.46,1828.11,Sarawak,0,0,736,2,Very Good,BC,C2
